Book Name,Book URL,Book Genre,Book Image,Book Author,Book Rating,Book Tags,Book Language,Description,Book Slug,Book Chapters,Novel Status,thumbnail,novelLink
My Sister Picked up the Male Lead,https://www.novelupdates.com/series/my-sister-picked-up-the-male-lead/,Comedy:Drama:Fantasy:Romance:Shoujo:Tragedy,https://cdn.novelupdates.com/images/2020/06/My-Sister-picked-up-the-Male-Lead.jpg,Moon Shi-hyun,(4.3 / 5.0 40 votes),"Abusive Characters,Age Regression,Aristocracy,European Ambience,Monsters,Reincarnation",Korean,"I couldn’t believe what I was seeing.
“Sister what is ‘that’?”
“That’ is your friend. Didn’t you say you wanted a friend?”
One day my sister brought home a man.
The fact that she brought home a man alone is shocking but what’s more shocking is that this man… is someone who has lost his memories after being chased by the Imperial Palace. This man is someone who was a child during the day but a man at night.
The man is none other than the cursed magician ‘Lennox Iberich.’
“I think I should continue getting hurt.”
“Why?”
“Then Amy will continue to be by my side.”
Why is this man dangerous?
Even though during the day he’s a lovely and cute puppy
“You like my naked body huh?”
“Wait a minute can’t you say it properly? It’s a misunderstanding!”
“Why is it a misunderstanding? Didn’t you touch my body? You didn’t even give me any clothes.”
“That is true but the reason why I didn’t…”
“So you do like me naked.”
“No I said no!”
At night he’s a wild and dangerous wolf.
",my-sister-picked-up-the-male-lead, 0 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_31891.jpg,https://wuxiaworld.site/novel/my-sister-picked-up-the-male-lead-novel-reader/
A Saint who was Adopted by the Grand Duke,https://www.novelupdates.com/series/a-saint-who-was-adopted-by-the-grand-duke/,Fantasy:Historical:Romance:Shoujo:Tragedy,https://cdn.novelupdates.com/images/2020/07/mtl.jpg,Songiba,(4.1 / 5.0 63 votes),"Age Progression,Child Protagonist,Doting Older Siblings,Female Protagonist,Past Trauma,Saints",Korean,"I was forced to live in captivity for the rest of my life because I happened to be aware of the fact that I was a saint. I was truly a ‘real’ saint but that didn’t matter because there was already a designated saint in the temple.
When I died from all the abuse I endured I was sent back to a time before all those previous events in my life had happened. After 15 regressions I was exhausted. I prayed “I don’t want anything to do with this so please just let me die”
And at that moment when I could finally be able to die someone said “How about being my daughter?”
…. That monstrous duke had adopted me.
",a-saint-who-was-adopted-by-the-grand-duke, 2 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_32558.jpg,https://wuxiaworld.site/novel/a-saint-who-was-adopted-by-the-grand-duke/
The Rise of Otaku,https://www.novelupdates.com/series/the-rise-of-otaku/,Adventure:Shounen:Slice of Life,https://cdn.novelupdates.com/images/2019/04/The-Rise-of-Otaku.jpg,壶山小农,(4.1 / 5.0 94 votes),"Adventurers,Anti-social Protagonist,Chuunibyou,Farming,Imaginary Friend,Living Alone,Male Protagonist,Naive Protagonist,Otaku,Toys",Chinese,"Zhou Yu a reclusive otaku who did not like to go out of his house was one day forced out of his house by a series of unexpected events.
",the-rise-of-otaku, 0 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_21834.jpg,https://wuxiaworld.site/novel/the-rise-of-otaku-webnovel/
I’m the Evil Lord of an Intergalactic Empire!,https://www.novelupdates.com/series/im-the-evil-lord-of-an-intergalactic-empire/,Action:Adventure:Comedy:Fantasy:Harem:Mecha:Sci-fi:Shounen,https://cdn.novelupdates.com/images/2020/07/81ztizejzvL.jpg,Mishima Yomu,(4.4 / 5.0 720 votes),"Abandoned Children,Adventurers,Androids,Aristocracy,Army Building,Artifacts,Assassins,Beautiful Female Lead,Boss-Subordinate Relationship,Butlers,Cold Protagonist,Coming of Age,Dense Protagonist,Devoted Love Interests,Engagement,Futuristic Setting,Inheritance,Lack of Common Sense,Lost Civilizations,Loyal Subordinates,Magic Formations,Maids,Management,Merchants,Misunderstandings,Nobles,Overpowered Protagonist,Past Trauma,Pirates,R-15,Reincarnation,Ruthless Protagonist,Strong Love Interests,Sword And Magic,Time Skip,Transmigration,Underestimated Protagonist,Weak to Strong",Japanese,"Liam Sera Banfield is a reincarnator.
He was reincarnated into a fantasy universe of swords and magic but at a time that civilization was already making advancements into outer space.
The setting takes place in an intergalactic empire a space opera-like universe where humanoid weapons and spaceships do battle.
Liam who had incarnated into an aristocratic family in a monarchic society has the ambition to one day become an evil lord.
In his previous life Liam had unfortunately lost everything and died in despair.
— It’s foolish to live for others.
— I will live for myself.
Holding those feelings in his chest he starts towards his second life but is instead worshipped as a virtuous ruler from his difference in values.
Will Liam be able to safely become an evil lord? 
",im-the-evil-lord-of-an-intergalactic-empire, 92 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_23069.jpg,https://wuxiaworld.site/novel/im-the-evil-lord-of-an-intergalactic-empire/
Commanding Wind and Cloud,https://www.novelupdates.com/series/commanding-wind-and-cloud/,Action:Comedy:Harem:Martial Arts:School Life:Xuanhuan,https://cdn.novelupdates.com/images/2017/03/Commanding-Wind-and-Cloud.jpg,Skyscraper,(3.5 / 5.0 229 votes),"Alchemy,Artifacts,Average-looking Protagonist,Beautiful Female Lead,Bloodlines,Cheats,Crafting,Death,Enemies Become Lovers,Game Elements,Hard-Working Protagonist,Male Protagonist,Polygamy,Strength-based Social Hierarchy,Time Skip,World Travel",Chinese,"This was the era that belonged to various powerful bloodline warriors the fervorous era where magic powers and warrior energies were the deciding factor of dominance! With endless ardour and unstoppable courage a grassroot nobody could also shine and live like a boss!
",commanding-wind-and-cloud, 88 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_10443.jpg,https://wuxiaworld.site/novel/commanding-wind-and-cloud-webnovel/
Painting of the Nine Immortals,https://www.novelupdates.com/series/painting-of-the-nine-immortals/,Action:Adventure:Fantasy:Harem:Martial Arts:Xianxia,https://cdn.novelupdates.com/images/2017/04/Painting-of-the-Nine-Immortals.jpg,Autumn Morning,(2.9 / 5.0 170 votes),"Alchemy,Beautiful Female Lead,Cultivation,Genius Protagonist,Immortals,Male Protagonist,Romantic Subplot,Spirit Advisor",Chinese,"Untolerated by heaven a boy was restricted by the most powerful spell. 
He accidentally acquired a painting inhabited by nine souls that claimed to be immortal. 
Then the legend of a strong young man who violated heavenly principles against the course of nature began.
",painting-of-the-nine-immortals, 718 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_11136.jpg,https://wuxiaworld.site/novel/painting-of-the-nine-immortals-free/
The Strongest Wizard Becomes a Countryside Guardsman After Taking an Arrow to the Knee,https://www.novelupdates.com/series/the-strongest-wizard-becomes-a-countryside-guardsman-after-taking-an-arrow-to-the-knee/,Adventure:Fantasy:Harem:Slice of Life,https://cdn.novelupdates.com/images/2019/03/strongestwizardv1cov.jpg,Ezo Gingitsune,(3.2 / 5.0 106 votes),"Adapted to Manga,Beautiful Female Lead,Elves,Former Hero,Hiding True Identity,Magic Beasts,Monsters,Protagonist Strong from the Start,Tsundere",Japanese,"The strongest wizard Alfred in a hero’s party subdued the Maou and in the process took a cursed arrow to the knee.
Even with the injured knee Alfred’s still the strongest wizard ever. So…
「We need a chief for our newly created knight squad!」 「Could you help us as our guild manager?」「We need someone to rid us of the dragon that resides in the North Mountain!!」
Alfred just wanted some time to rest and recover but no one would LEAVE HIM ALONE!
Because of that Alfred wished to spend time recovering in a small country village that no one knew about.
『Need a guard in Mulg Village. Wolves and boars attacking the village. Payment is food and board. *Village has a hot spring.』
「THAT’S THE ONE!」
So the strongest wizard in the kingdom…decided on living the slow life in the countryside.
",the-strongest-wizard-becomes-a-countryside-guardsman-after-taking-an-arrow-to-the-knee, 366 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_21358.jpg,https://wuxiaworld.site/novel/the-strongest-wizard-becomes-a-countryside-guardsman-after-taking-an-arrow-to-the-knee/
Tales of the Reincarnated Lord,https://www.novelupdates.com/series/tales-of-the-reincarnated-lord/,Action:Fantasy:Harem:Mature,https://cdn.novelupdates.com/images/2020/10/29675.jpg,Smoke Is A Path,(4.0 / 5.0 863 votes),"Academy,Aristocracy,Arrogant Characters,Betrayal,Cunning Protagonist,Domestic Affairs,Firearms,Hard-Working Protagonist,Kingdom Building,Knights,Leadership,Magic Beasts,Male Protagonist,Marriage,Medieval,Military,Nobles,Politics,Pregnancy,Reverse R*pe,Royalty,Ruthless Protagonist,Strategic Battles,Technological Gap,Transported to Another World,Unique Cultivation Technique",Chinese,"In a world where magic is long but a thing of the distant past where humans have the potential of harnessing a dormant power within them called Battle Force…
A man from modern-day Earth finds himself suddenly waking up in the body of Norton Lorist a youth of noble descent that had been exiled from his homeland in the North by his family to Morante City the capital of the Forde Trade Union on the pretext of pursuing his studies.
Little did he know what would await him when he receives a summons from his family years later to return to the Northlands and inherit the position of the family head…
This is the tale of his life before the summons…
This is the tale of his journey northward and the allies he gathers along the way…
This is the tale of his rebuilding his family’s dominion and keeping it safe from other power-hungry nobles…
This is the “Tales of the Reincarnated Lord”.
",tales-of-the-reincarnated-lord, 598 Chapters,Completed,,https://wuxiaworld.site/novel/tales-of-the-reincarnated-lord/
Waiting For You Online,https://www.novelupdates.com/series/waiting-for-you-online/,Comedy:Drama:Romance:School Life:Shounen Ai:Slice of Life,https://cdn.novelupdates.com/images/2017/12/804963_1_20170926151150.jpg,Xi And Qing,(4.3 / 5.0 414 votes),"Adapted to Drama CD,Calm Protagonist,Complex Family Relationships,Devoted Love Interests,Gamers,Hiding True Identity,MMORPG,Online Romance,Virtual Reality,Younger Love Interests",Chinese,"At the age of 15 He Jin found himself a “husband” in an online game their love was filled with loving affection and sweetness. However because his study was being interfered with his parent cut off the internet he didn’t even have a chance to say goodbye and had to disappear from the game.
8 years later the online game in the past was about to come out with a revised edition and turned into a virtual reality game. He Jin decided to login again and unexpectedly discovered that his “husband” had become a powerful player and ranked number one in the whole server moreover he had not divorced him!
However the husband that was abandoned by He Jin for eight years his initial impression of him was that of a pure boy but now he seemed to somehow have become…….a little evil?
",waiting-for-you-online, 214 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_14954.jpg,https://wuxiaworld.site/novel/waiting-for-you-online/
Isaac,https://www.novelupdates.com/series/isaac/,Action:Comedy:Drama:Fantasy:Mystery:Psychological:Seinen:Slice of Life:Supernatural,https://cdn.novelupdates.com/images/2019/03/Chue-Mong-Gak.jpg,Chue Mong Gak,(4.2 / 5.0 404 votes),"Academy,Apathetic Protagonist,Army,Bullying,Clever Protagonist,Depictions of Cruelty,Fantasy World,Magical Technology,Management,Mature Protagonist,Modern Knowledge,Multiple Transported Individuals,Orphans,Previous Life Talent,Schemes And Conspiracies,Sword And Magic,Transmigration,Twisted Personality",Korean,"Insane. Traitor. Terrorist. 
The title given to Joon-young a soldier who fought a lost war. Performing the most devious last stand befitting his titles his memories were sent to another world. 
Now named Isaac he seeks to live out his days in relative peace. But with his family wanting him dead he is sent to the Campus the Empire’s greatest centre of Education in hopes that he would be expelled and tarnish his position as the heir of his family. 
He is told that the school will treat him as if he doesn’t exist that he isn’t protected by its rules. But Isaac or Joon-young sees it differently. 
There are no rules to hold him back from getting what he wants.
",isaac, 117 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_20884.jpg,https://wuxiaworld.site/novel/isaac/
